Año,Clave_Ent,Entidad,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2018,27,TABASCO,Homicidio,Homicidio doloso,Con arma blanca,5.0,7.0,9.0,9.0,11.0,4.0,7.0,9.0,7.0,6.0,1.0,2.0
2018,27,TABASCO,Homicidio,Homicidio doloso,Con otro elemento,6.0,0.0,2.0,3.0,5.0,6.0,9.0,2.0,10.0,2.0,3.0,5.0
2018,27,TABASCO,Homicidio,Homicidio doloso,No especificado,6.0,6.0,8.0,3.0,8.0,9.0,12.0,13.0,1.0,10.0,9.0,10.0
2018,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma de fuego,45.0,41.0,59.0,50.0,59.0,40.0,48.0,39.0,43.0,27.0,33.0,46.0
2018,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma blanca,7.0,6.0,7.0,4.0,10.0,5.0,7.0,7.0,4.0,5.0,4.0,4.0
2018,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con otro elemento,19.0,22.0,31.0,27.0,27.0,20.0,23.0,21.0,17.0,14.0,15.0,15.0
2018,28,TAMAULIPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma de fuego,4.0,6.0,6.0,5.0,8.0,3.0,7.0,8.0,6.0,9.0,3.0,4.0
2018,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma blanca,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0
2018,29,TLAXCALA,Homicidio,Homicidio doloso,Con otro elemento,4.0,6.0,1.0,3.0,6.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0
2018,29,TLAXCALA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma de fuego,74.0,65.0,92.0,63.0,75.0,81.0,69.0,74.0,63.0,67.0,64.0,83.0
2018,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma blanca,15.0,14.0,16.0,27.0,21.0,16.0,18.0,14.0,21.0,6.0,13.0,8.0
2018,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con otro elemento,42.0,45.0,39.0,44.0,39.0,37.0,22.0,31.0,42.0,51.0,33.0,13.0
2018,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,31,YUCATAN,Homicidio,Homicidio doloso,Con arma de fuego,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0
2018,31,YUCATAN,Homicidio,Homicidio doloso,Con arma blanca,1.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0
2018,31,YUCATAN,Homicidio,Homicidio doloso,Con otro elemento,0.0,2.0,0.0,4.0,2.0,0.0,8.0,3.0,0.0,0.0,1.0,3.0
2018,31,YUCATAN,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma de fuego,26.0,31.0,34.0,32.0,28.0,31.0,38.0,32.0,41.0,44.0,42.0,38.0
2018,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma blanca,1.0,2.0,3.0,2.0,5.0,6.0,4.0,7.0,3.0,5.0,6.0,5.0
2018,32,ZACATECAS,Homicidio,Homicidio doloso,Con otro elemento,4.0,8.0,11.0,2.0,9.0,7.0,6.0,8.0,15.0,6.0,9.0,10.0
2018,32,ZACATECAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma de fuego,7.0,4.0,6.0,2.0,2.0,5.0,3.0,1.0,11.0,10.0,3.0,2.0
2019,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma blanca,1.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0
2019,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con otro elemento,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
2019,1,AGUASCALIENTES,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma de fuego,183.0,125.0,132.0,132.0,173.0,176.0,200.0,180.0,163.0,155.0,139.0,122.0
2019,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma blanca,8.0,11.0,9.0,15.0,11.0,10.0,19.0,14.0,6.0,15.0,16.0,11.0
2019,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con otro elemento,40.0,35.0,31.0,35.0,33.0,38.0,30.0,32.0,28.0,26.0,35.0,35.0
2019,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,No especificado,3.0,13.0,9.0,12.0,14.0,17.0,11.0,22.0,16.0,22.0,27.0,17.0
2019,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma de fuego,7.0,2.0,8.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0
2019,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma blanca,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
2019,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con otro elemento,4.0,3.0,4.0,1.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0
2019,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,No especificado,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,1.0
2019,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma de fuego,0.0,4.0,0.0,3.0,4.0,1.0,2.0,6.0,0.0,8.0,2.0,3.0
2019,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma blanca,3.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0
2019,4,CAMPECHE,Homicidio,Homicidio doloso,Con otro elemento,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,0.0,3.0
2019,4,CAMPECHE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma de fuego,19.0,10.0,12.0,13.0,12.0,8.0,12.0,6.0,13.0,10.0,7.0,10.0
2019,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma blanca,3.0,2.0,6.0,3.0,3.0,5.0,1.0,3.0,5.0,2.0,3.0,5.0
2019,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con otro elemento,7.0,7.0,2.0,1.0,7.0,3.0,7.0,5.0,4.0,1.0,4.0,1.0
2019,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,COLIMA,Homicidio,Homicidio doloso,Con arma de fuego,46.0,40.0,26.0,45.0,44.0,45.0,50.0,52.0,49.0,40.0,55.0,51.0
2019,6,COLIMA,Homicidio,Homicidio doloso,Con arma blanca,5.0,2.0,8.0,2.0,8.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0
2019,6,COLIMA,Homicidio,Homicidio doloso,Con otro elemento,6.0,2.0,9.0,2.0,5.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0
2019,6,COLIMA,Homicidio,Homicidio doloso,No especificado,2.0,1.0,5.0,3.0,2.0,2.0,8.0,1.0,4.0,2.0,0.0,2.0
2019,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma de fuego,30.0,22.0,15.0,25.0,19.0,26.0,28.0,18.0,30.0,21.0,31.0,33.0
2019,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma blanca,9.0,13.0,12.0,6.0,9.0,10.0,6.0,12.0,14.0,5.0,9.0,11.0
2019,7,CHIAPAS,Homicidio,Homicidio doloso,Con otro elemento,10.0,12.0,8.0,11.0,10.0,9.0,12.0,6.0,11.0,5.0,12.0,5.0
2019,7,CHIAPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma de fuego,101.0,116.0,115.0,123.0,151.0,138.0,138.0,122.0,122.0,128.0,154.0,102.0
2019,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma blanca,16.0,14.0,10.0,17.0,17.0,15.0,27.0,24.0,22.0,23.0,16.0,16.0
2019,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con otro elemento,45.0,21.0,47.0,36.0,41.0,52.0,41.0,40.0,37.0,37.0,27.0,28.0
2019,8,CHIHUAHUA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,104.0,81.0,108.0,89.0,116.0,83.0,83.0,60.0,69.0,62.0,81.0,68.0
2019,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma blanca,12.0,13.0,24.0,11.0,18.0,14.0,11.0,17.0,9.0,10.0,12.0,18.0
2019,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con otro elemento,16.0,19.0,25.0,14.0,23.0,20.0,21.0,18.0,15.0,23.0,13.0,16.0
2019,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,DURANGO,Homicidio,Homicidio doloso,Con arma de fuego,3.0,7.0,7.0,8.0,7.0,3.0,16.0,7.0,4.0,5.0,4.0,5.0
2019,10,DURANGO,Homicidio,Homicidio doloso,Con arma blanca,2.0,5.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0
2019,10,DURANGO,Homicidio,Homicidio doloso,Con otro elemento,0.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0
2019,10,DURANGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma de fuego,186.0,218.0,201.0,192.0,187.0,171.0,153.0,177.0,191.0,194.0,203.0,188.0
2019,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma blanca,14.0,8.0,12.0,12.0,8.0,5.0,10.0,8.0,2.0,2.0,4.0,7.0
2019,11,GUANAJUATO,Homicidio,Homicidio doloso,Con otro elemento,25.0,28.0,35.0,32.0,23.0,26.0,22.0,37.0,25.0,51.0,58.0,60.0
2019,11,GUANAJUATO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,GUERRERO,Homicidio,Homicidio doloso,Con arma de fuego,95.0,112.0,96.0,77.0,114.0,100.0,116.0,102.0,72.0,103.0,108.0,95.0
2019,12,GUERRERO,Homicidio,Homicidio doloso,Con arma blanca,5.0,4.0,3.0,5.0,6.0,7.0,13.0,11.0,5.0,4.0,6.0,8.0
2019,12,GUERRERO,Homicidio,Homicidio doloso,Con otro elemento,42.0,19.0,16.0,29.0,27.0,32.0,26.0,22.0,17.0,22.0,24.0,36.0
2019,12,GUERRERO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,13,HIDALGO,Homicidio,Homicidio doloso,Con arma de fuego,17.0,11.0,17.0,9.0,10.0,21.0,8.0,7.0,12.0,16.0,8.0,17.0
2019,13,HIDALGO,Homicidio,Homicidio doloso,Con arma blanca,3.0,2.0,5.0,4.0,5.0,2.0,5.0,2.0,0.0,1.0,1.0,2.0
2019,13,HIDALGO,Homicidio,Homicidio doloso,Con otro elemento,6.0,3.0,3.0,1.0,6.0,8.0,17.0,9.0,17.0,9.0,7.0,16.0
2019,13,HIDALGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,14,JALISCO,Homicidio,Homicidio doloso,Con arma de fuego,135.0,139.0,93.0,90.0,84.0,102.0,109.0,87.0,73.0,97.0,78.0,78.0
2019,14,JALISCO,Homicidio,Homicidio doloso,Con arma blanca,16.0,16.0,19.0,11.0,18.0,21.0,9.0,14.0,16.0,12.0,15.0,15.0
2019,14,JALISCO,Homicidio,Homicidio doloso,Con otro elemento,35.0,29.0,30.0,36.0,18.0,23.0,31.0,49.0,41.0,20.0,22.0,25.0
2019,14,JALISCO,Homicidio,Homicidio doloso,No especificado,16.0,20.0,24.0,33.0,35.0,31.0,20.0,5.0,36.0,32.0,42.0,17.0
2019,15,MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,161.0,131.0,159.0,140.0,126.0,131.0,155.0,139.0,121.0,113.0,149.0,156.0
2019,15,MEXICO,Homicidio,Homicidio doloso,Con arma blanca,19.0,26.0,26.0,30.0,34.0,28.0,21.0,21.0,21.0,22.0,22.0,22.0
2019,15,MEXICO,Homicidio,Homicidio doloso,Con otro elemento,56.0,50.0,58.0,50.0,48.0,42.0,40.0,46.0,49.0,41.0,39.0,47.0
2019,15,MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma de fuego,100.0,94.0,82.0,79.0,74.0,118.0,96.0,123.0,134.0,123.0,124.0,156.0
2019,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma blanca,6.0,11.0,13.0,4.0,8.0,13.0,9.0,11.0,12.0,4.0,9.0,13.0
2019,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con otro elemento,2.0,4.0,3.0,5.0,10.0,4.0,8.0,16.0,10.0,14.0,10.0,3.0
2019,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,No especificado,9.0,12.0,8.0,11.0,19.0,13.0,16.0,13.0,21.0,24.0,13.0,16.0
2019,17,MORELOS,Homicidio,Homicidio doloso,Con arma de fuego,54.0,64.0,60.0,61.0,51.0,54.0,50.0,61.0,51.0,57.0,62.0,49.0
2019,17,MORELOS,Homicidio,Homicidio doloso,Con arma blanca,5.0,8.0,11.0,4.0,5.0,12.0,9.0,8.0,6.0,6.0,5.0,9.0
2019,17,MORELOS,Homicidio,Homicidio doloso,Con otro elemento,14.0,9.0,14.0,12.0,12.0,11.0,9.0,11.0,17.0,14.0,19.0,7.0
2019,17,MORELOS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,NAYARIT,Homicidio,Homicidio doloso,Con arma de fuego,8.0,9.0,9.0,5.0,10.0,7.0,11.0,8.0,8.0,7.0,5.0,6.0
2019,18,NAYARIT,Homicidio,Homicidio doloso,Con arma blanca,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0
2019,18,NAYARIT,Homicidio,Homicidio doloso,Con otro elemento,3.0,1.0,1.0,2.0,5.0,7.0,2.0,1.0,4.0,7.0,5.0,5.0
2019,18,NAYARIT,Homicidio,Homicidio doloso,No especificado,1.0,1.0,1.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0
2019,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma de fuego,79.0,88.0,51.0,44.0,67.0,68.0,51.0,50.0,52.0,41.0,32.0,46.0
2019,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma blanca,5.0,11.0,5.0,9.0,6.0,8.0,9.0,12.0,8.0,9.0,11.0,13.0
2019,19,NUEVO LEON,Homicidio,Homicidio doloso,Con otro elemento,8.0,6.0,9.0,8.0,5.0,9.0,14.0,12.0,9.0,14.0,11.0,9.0
2019,19,NUEVO LEON,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,20,OAXACA,Homicidio,Homicidio doloso,Con arma de fuego,70.0,45.0,58.0,65.0,57.0,80.0,69.0,72.0,59.0,79.0,64.0,75.0
2019,20,OAXACA,Homicidio,Homicidio doloso,Con arma blanca,4.0,10.0,5.0,5.0,15.0,10.0,11.0,11.0,9.0,11.0,5.0,12.0
2019,20,OAXACA,Homicidio,Homicidio doloso,Con otro elemento,1.0,4.0,7.0,7.0,7.0,5.0,6.0,10.0,4.0,6.0,9.0,7.0
2019,20,OAXACA,Homicidio,Homicidio doloso,No especificado,2.0,4.0,3.0,5.0,6.0,3.0,5.0,1.0,2.0,3.0,1.0,2.0
2019,21,PUEBLA,Homicidio,Homicidio doloso,Con arma de fuego,55.0,95.0,66.0,53.0,89.0,65.0,67.0,63.0,61.0,55.0,46.0,66.0
2019,21,PUEBLA,Homicidio,Homicidio doloso,Con arma blanca,9.0,10.0,14.0,9.0,6.0,6.0,13.0,7.0,9.0,12.0,11.0,8.0
2019,21,PUEBLA,Homicidio,Homicidio doloso,Con otro elemento,13.0,14.0,19.0,20.0,18.0,16.0,20.0,16.0,17.0,20.0,21.0,18.0
2019,21,PUEBLA,Homicidio,Homicidio doloso,No especificado,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,22,QUERETARO,Homicidio,Homicidio doloso,Con arma de fuego,6.0,11.0,11.0,8.0,9.0,8.0,8.0,12.0,11.0,4.0,5.0,9.0
2019,22,QUERETARO,Homicidio,Homicidio doloso,Con arma blanca,3.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,6.0,4.0,2.0,3.0
2019,22,QUERETARO,Homicidio,Homicidio doloso,Con otro elemento,3.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,5.0,3.0
2019,22,QUERETARO,Homicidio,Homicidio doloso,No especificado,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2019,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma de fuego,32.0,38.0,37.0,46.0,20.0,31.0,43.0,24.0,24.0,37.0,37.0,44.0
2019,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma blanca,6.0,4.0,3.0,4.0,3.0,7.0,11.0,9.0,11.0,4.0,3.0,3.0
2019,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con otro elemento,18.0,17.0,13.0,18.0,7.0,10.0,15.0,27.0,19.0,20.0,11.0,4.0
2019,23,QUINTANA ROO,Homicidio,Homicidio doloso,No especificado,1.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,11.0
2019,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma de fuego,20.0,15.0,24.0,21.0,22.0,32.0,28.0,28.0,26.0,23.0,32.0,28.0
2019,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma blanca,7.0,8.0,15.0,2.0,8.0,4.0,2.0,9.0,9.0,5.0,7.0,6.0
2019,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con otro elemento,7.0,6.0,8.0,5.0,4.0,3.0,4.0,3.0,9.0,7.0,9.0,3.0
2019,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2019,25,SINALOA,Homicidio,Homicidio doloso,Con arma de fuego,46.0,43.0,32.0,54.0,51.0,47.0,41.0,53.0,56.0,39.0,57.0,48.0
2019,25,SINALOA,Homicidio,Homicidio doloso,Con arma blanca,9.0,2.0,6.0,7.0,4.0,9.0,6.0,6.0,7.0,8.0,4.0,3.0
2019,25,SINALOA,Homicidio,Homicidio doloso,Con otro elemento,13.0,16.0,12.0,12.0,11.0,7.0,19.0,11.0,14.0,18.0,10.0,10.0
2019,25,SINALOA,Homicidio,Homicidio doloso,No especificado,2.0,2.0,2.0,0.0,5.0,2.0,4.0,5.0,2.0,1.0,1.0,5.0
2019,26,SONORA,Homicidio,Homicidio doloso,Con arma de fuego,45.0,32.0,40.0,38.0,44.0,96.0,67.0,72.0,55.0,81.0,79.0,67.0
2019,26,SONORA,Homicidio,Homicidio doloso,Con arma blanca,7.0,6.0,5.0,9.0,5.0,5.0,9.0,9.0,9.0,3.0,8.0,5.0
2019,26,SONORA,Homicidio,Homicidio doloso,Con otro elemento,18.0,10.0,21.0,15.0,16.0,27.0,22.0,25.0,26.0,25.0,25.0,36.0
2019,26,SONORA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,27,TABASCO,Homicidio,Homicidio doloso,Con arma de fuego,24.0,39.0,42.0,49.0,41.0,37.0,32.0,31.0,33.0,43.0,29.0,21.0
2019,27,TABASCO,Homicidio,Homicidio doloso,Con arma blanca,3.0,4.0,9.0,13.0,6.0,8.0,6.0,6.0,10.0,8.0,8.0,11.0
2019,27,TABASCO,Homicidio,Homicidio doloso,Con otro elemento,9.0,6.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,3.0,5.0,3.0
2019,27,TABASCO,Homicidio,Homicidio doloso,No especificado,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2019,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma de fuego,28.0,30.0,43.0,24.0,19.0,33.0,41.0,39.0,20.0,33.0,30.0,26.0
2019,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma blanca,8.0,3.0,1.0,7.0,2.0,5.0,5.0,6.0,4.0,6.0,1.0,8.0
2019,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con otro elemento,17.0,26.0,17.0,22.0,26.0,17.0,21.0,15.0,23.0,22.0,17.0,15.0
2019,28,TAMAULIPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2019,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma de fuego,12.0,4.0,7.0,8.0,9.0,14.0,5.0,6.0,7.0,4.0,7.0,9.0
2019,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma blanca,1.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0
2019,29,TLAXCALA,Homicidio,Homicidio doloso,Con otro elemento,2.0,2.0,4.0,5.0,1.0,6.0,2.0,3.0,7.0,1.0,2.0,2.0
2019,29,TLAXCALA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma de fuego,76.0,71.0,76.0,80.0,70.0,81.0,89.0,69.0,62.0,66.0,66.0,57.0
2019,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma blanca,17.0,22.0,22.0,13.0,20.0,12.0,24.0,19.0,14.0,16.0,14.0,16.0
2019,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con otro elemento,25.0,31.0,45.0,31.0,34.0,49.0,14.0,39.0,30.0,21.0,15.0,25.0
2019,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,31,YUCATAN,Homicidio,Homicidio doloso,Con arma de fuego,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,31,YUCATAN,Homicidio,Homicidio doloso,Con arma blanca,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0
2019,31,YUCATAN,Homicidio,Homicidio doloso,Con otro elemento,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0
2019,31,YUCATAN,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma de fuego,29.0,23.0,25.0,25.0,38.0,32.0,33.0,26.0,31.0,31.0,38.0,32.0
2019,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma blanca,6.0,8.0,7.0,1.0,3.0,1.0,7.0,2.0,3.0,4.0,3.0,1.0
2019,32,ZACATECAS,Homicidio,Homicidio doloso,Con otro elemento,4.0,4.0,14.0,10.0,8.0,10.0,9.0,8.0,6.0,10.0,7.0,11.0
2019,32,ZACATECAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma de fuego,3.0,6.0,3.0,4.0,6.0,5.0,7.0,3.0,1.0,1.0,3.0,2.0
2020,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma blanca,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2020,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con otro elemento,1.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0
2020,1,AGUASCALIENTES,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma de fuego,146.0,117.0,170.0,179.0,179.0,140.0,165.0,176.0,165.0,139.0,166.0,136.0
2020,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma blanca,10.0,12.0,13.0,14.0,16.0,21.0,15.0,15.0,15.0,14.0,10.0,13.0
2020,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con otro elemento,32.0,29.0,33.0,21.0,27.0,28.0,43.0,37.0,32.0,27.0,24.0,19.0
2020,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,No especificado,5.0,12.0,9.0,6.0,18.0,8.0,22.0,22.0,17.0,26.0,25.0,61.0
2020,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma de fuego,5.0,0.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0
2020,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma blanca,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2020,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con otro elemento,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
